,country,isonum,isocode,year,rank_safe,safe,shelter,shelter_year,food,food_year,walking,walking_year,stolen,stolen_year,warcasual,warcasual_year,pts,pts_year,tdeathslnl5,tdeathslnl5_year,refugee_oriln,refugee_oriln_year,bdeathslnl,bdeathslnl_year,rdeathslnl,rdeathslnl_year,homilnl,homilnl_year
694,Malaysia,458,MYS,2011,42,72.805419921875,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.6931471824645996,2011,2.933537006378174,2011,-4.2985358238220215,2011,2.7308263778686523,--,0.6469764709472656,2010
695,Namibia,516,NAM,2011,101,62.289344787597656,***,2007,***,2007,***,2007,***,2007,0.0,2011,2.0,2011,-0.6931471824645996,2011,6.171666145324707,2011,-4.2985358238220215,2011,2.8704161643981934,--,2.64145827293396,2011
696,Niger,562,NER,2011,97,63.06749725341797,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,2.491060972213745,2011,3.878023624420166,2011,-4.2985358238220215,2011,2.619168758392334,--,1.6337954998016357,2011
697,Nigeria,566,NGA,2011,142,45.99557876586914,***,2011,***,2011,***,2011,***,2011,4.0,2011,4.0,2011,5.060771942138672,2011,4.650761604309082,2011,0.6822764277458191,2011,2.468926191329956,--,2.3298709392547607,2012
698,Nicaragua,558,NIC,2011,96,63.468204498291016,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.6931471824645996,2011,5.532456398010254,2011,-4.2985358238220215,2011,2.627316474914551,--,2.5289571285247803,2011
699,Netherlands,528,NLD,2011,10,83.2839584350586,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.0,2011,-0.1653357297182083,2011,1.3438892364501953,2011,-4.2985358238220215,2011,1.2527629137039185,2011,-0.1569805145263672,2011
700,Norway,578,NOR,2011,19,80.87017059326172,***,2008,***,2008,***,2008,***,2008,0.0,2011,1.0,2011,0.3142433166503906,2011,0.34589892625808716,2011,-4.2985358238220215,2011,1.4109870195388794,2011,0.8185297250747681,2011
701,Nepal,524,NPL,2011,75,66.00428771972656,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.5,2011,3.1650774478912354,2011,5.530134201049805,2011,-4.2985358238220215,2011,2.3354692459106445,--,1.0557295083999634,2011
702,New Zealand,554,NZL,2011,24,79.80402374267578,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.0,2011,-0.6931471824645996,2011,1.4124102592468262,2011,-4.2985358238220215,2011,2.0149030685424805,2011,-0.12811967730522156,2011
703,Oman,512,OMN,2011,33,76.09974670410156,***,2011,***,2011,***,--,***,--,5.8504592281849455e-09,--,1.5,2011,-0.6931471824645996,2011,2.928072690963745,2011,-4.2985358238220215,2011,2.5336968898773193,2010,0.1898522824048996,2011
704,Pakistan,586,PAK,2011,145,42.32827377319336,***,2011,***,2011,***,2011,***,2011,6.0,2011,5.0,2011,7.290744304656982,2011,5.332785129547119,2011,3.3701865673065186,2011,2.2586679458618164,--,2.0651612281799316,2011
705,Panama,591,PAN,2011,65,68.17268371582031,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.5,2011,-0.5545177459716797,2011,3.301719903945923,2011,-4.2985358238220215,2011,2.580216884613037,2011,3.010190963745117,2011
706,Peru,604,PER,2011,104,62.034339904785156,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,0.7510738372802734,2011,5.2177042961120605,2011,-4.2985358238220215,2011,2.637756586074829,--,2.2643582820892334,2011
707,Philippines,608,PHL,2011,141,47.20158767700195,***,2011,***,2011,***,2011,***,2011,3.0,2011,4.0,2011,5.010010719299316,2011,2.3099522590637207,2011,1.309320330619812,2011,2.261763095855713,2008,2.2102341651916504,2011
708,Poland,616,POL,2011,31,77.0277328491211,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.5,2011,-0.6931471824645996,2011,3.864591360092163,2011,-4.2985358238220215,2011,2.4159138202667236,2011,0.1630556881427765,2011
709,Portugal,620,PRT,2011,27,79.1009750366211,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.0,2011,-0.6931471824645996,2011,0.9753623008728027,2011,-4.2985358238220215,2011,2.0412204265594482,2011,0.067580446600914,2011
710,Paraguay,600,PRY,2011,69,67.31927490234375,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.41588830947875977,2011,2.6713004112243652,2011,-4.2985358238220215,2011,3.0204248428344727,2011,2.302686929702759,2011
711,Qatar,634,QAT,2011,35,74.48699951171875,***,2011,***,2011,***,2011,***,2011,2.8710018303707008e-12,--,1.0,2011,-0.6931471824645996,2011,3.909165620803833,2011,-4.2985358238220215,2011,2.8213789463043213,2011,2.086376190185547,2012
712,Romania,642,ROU,2011,53,71.27943420410156,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.0,2011,-0.6931471824645996,2011,5.136650562286377,2011,-4.2985358238220215,2011,2.3223876953125,2011,0.42914146184921265,2011
713,Russia,643,RUS,2011,128,55.4420166015625,***,2011,***,2011,***,2011,***,2011,1.0,2011,4.0,2011,4.805512428283691,2011,6.643708229064941,2011,0.9207513928413391,2011,2.923161506652832,2011,2.271167278289795,2011
714,Rwanda,646,RWA,2011,94,63.641387939453125,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.0,2011,0.49698132276535034,2011,9.22228717803955,2011,-4.2985358238220215,2011,3.0637950897216797,--,1.5290815830230713,2010
715,Saudi Arabia,682,SAU,2011,68,67.7537841796875,***,2011,***,2011,***,2009,***,2009,0.0,2011,3.5,2011,0.4840736389160156,2011,3.2534103393554688,2011,-4.2985358238220215,2011,2.931704044342041,--,1.8314100503921509,2012
716,Serbia,688,SCG,2011,45,72.26912689208984,***,2011,***,2011,***,2011,***,2009,0.0,2011,2.0,2011,-0.41588830947875977,2011,10.01451301574707,2011,-4.2985358238220215,2011,2.163322925567627,2011,0.3211168348789215,2011
717,Sudan,729,SDN,2011,146,39.79655838012695,***,2011,***,2011,***,2011,***,2011,5.0,2010,5.0,2011,5.016571044921875,2011,9.513687133789062,2011,3.3516433238983154,2011,2.7291598320007324,--,1.8782767057418823,2012
718,Senegal,686,SEN,2011,122,57.483070373535156,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,1.7285889387130737,2011,7.190521240234375,2011,0.6268350481987,2011,2.7173197269439697,--,2.0872182846069336,2012
719,Singapore,702,SGP,2011,1,86.84140014648438,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.5,2011,-0.6931471824645996,2011,2.559175729751587,2011,-4.2985358238220215,2011,1.3609765768051147,2011,-1.1783236265182495,2011
720,Sierra Leone,694,SLE,2011,118,57.62338638305664,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.0,2011,-0.6931471824645996,2011,7.2109856605529785,2011,-4.2985358238220215,2011,2.6857635974884033,--,1.132178783416748,2011
721,El Salvador,222,SLV,2011,117,57.68635940551758,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.6931471824645996,2011,7.011924743652344,2011,-4.2985358238220215,2011,2.939162015914917,2011,4.250786781311035,2011
722,Suriname,740,SUR,2011,58,69.4466323852539,***,2012,***,2012,***,2012,***,2012,0.016580646857619286,--,2.0,2011,-0.6931471824645996,2011,3.6430671215057373,2011,-4.2985358238220215,2011,2.7942304611206055,--,2.2278926372528076,2012
723,Slovakia,703,SVK,2011,32,76.40221405029297,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.5,2011,-0.6931471824645996,2011,3.90861177444458,2011,-4.2985358238220215,2011,2.1517622470855713,2010,0.570164144039154,2011
724,Slovenia,705,SVN,2011,16,81.65382385253906,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.0,2011,-0.6931471824645996,2011,2.7465102672576904,2011,-4.2985358238220215,2011,1.9021074771881104,2010,-0.24828873574733734,2011
725,Sweden,752,SWE,2011,8,83.60640716552734,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.0,2011,-0.5545177459716797,2011,0.9321223497390747,2011,-4.2985358238220215,2011,1.0986123085021973,2011,-0.1474093645811081,2011
726,Swaziland,748,SWZ,2011,108,60.91075134277344,***,2011,***,2011,***,2011,***,2011,6.926678963736776e-08,--,2.5,2011,-0.6931471824645996,2011,3.5685503482818604,2011,-4.2985358238220215,2011,2.489663600921631,--,2.8583579063415527,2010
727,Chad,148,TCD,2011,140,50.17662048339844,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.5,2011,1.5961415767669678,2011,8.151069641113281,2011,-4.2985358238220215,2011,2.832437515258789,--,2.2421398162841797,2012
728,Togo,768,TGO,2011,134,54.281253814697266,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.0,2011,-0.6931471824645996,2011,7.909002304077148,2011,-4.2985358238220215,2011,2.8401753902435303,--,2.2419605255126953,2012
729,Thailand,764,THA,2011,89,64.16949462890625,***,2011,***,2011,***,2011,***,2011,1.0,2011,3.5,2011,5.268118381500244,2011,1.7048397064208984,2011,0.853002667427063,2011,2.7278528213500977,2006,1.590121865272522,2011
730,Tajikistan,762,TJK,2011,55,70.58753967285156,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.13862943649291992,2011,4.368533134460449,2011,1.2840054035186768,2011,2.6829073429107666,--,0.6585214734077454,2011
731,Trinidad and Tobago,780,TTO,2011,83,65.00540161132812,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.6931471824645996,2011,5.404958248138428,2011,-4.2985358238220215,2011,2.7911651134490967,2009,3.272486686706543,2011
732,Tunisia,788,TUN,2011,56,69.69683837890625,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.0,2011,0.38918203115463257,2011,5.208817481994629,2011,-4.2985358238220215,2011,2.648961305618286,--,0.9895544052124023,2010
733,Turkey,792,TUR,2011,119,57.61823654174805,***,2011,***,2011,***,2011,***,2011,2.0,2011,3.0,2011,3.1261484622955322,2011,7.554631233215332,2011,1.4105956554412842,2011,1.808288812637329,2011,1.4326201677322388,2011
734,Tanzania,834,TZA,2011,79,65.55277252197266,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.6931471824645996,2011,3.2059969902038574,2011,-4.2985358238220215,2011,3.1042990684509277,--,2.103391408920288,2012
735,Uganda,800,UGA,2011,133,54.59719467163086,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.5,2011,2.0423781871795654,2011,5.110718250274658,2011,-4.2985358238220215,2011,2.931948184967041,--,2.380607843399048,2011
736,Ukraine,804,UKR,2011,80,65.28713989257812,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.0,2011,-0.5545177459716797,2011,6.319445610046387,2011,-4.2985358238220215,2011,2.451004981994629,2011,1.4625667333602905,2010
737,Uruguay,858,URY,2011,48,71.88552856445312,***,2011,***,2011,***,2011,***,2011,0.0,2011,1.0,2011,-0.6931471824645996,2011,3.995401620864868,2011,-4.2985358238220215,2011,2.6810214519500732,2010,1.7779253721237183,2011
738,United States,840,USA,2011,50,71.5163345336914,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.0,2011,0.7167037725448608,2011,2.4948394298553467,2011,-4.2985358238220215,2011,2.406944990158081,2011,1.5382001399993896,2011
739,Venezuela,862,VEN,2011,111,59.2333869934082,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.0,2011,0.18325814604759216,2011,5.550938606262207,2011,-4.2985358238220215,2011,3.0540010929107666,2011,3.8664703369140625,2011
740,Vietnam,704,VNM,2011,46,72.22413635253906,***,2011,***,2011,***,2011,***,2011,0.0,2011,2.5,2011,-0.6931471824645996,2011,8.254547119140625,2011,-4.2985358238220215,2011,2.5112762451171875,--,0.4133755564689636,2011
741,Yemen,887,YEM,2011,130,54.872833251953125,***,2011,***,2011,***,2011,***,2011,3.0,2011,4.5,2011,4.661841869354248,2011,4.562819480895996,2011,-4.2985358238220215,2011,2.692122220993042,--,1.775940179824829,2011
742,South Africa,710,ZAF,2011,112,59.083038330078125,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.0,2011,-0.5545177459716797,2011,2.1188371181488037,2011,-4.2985358238220215,2011,2.332143783569336,2011,3.3974108695983887,2011
743,Zambia,894,ZMB,2011,91,63.83195495605469,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.0,2011,-0.6931471824645996,2011,2.817340135574341,2011,-4.2985358238220215,2011,2.635878562927246,--,1.8178725242614746,2010
744,Zimbabwe,716,ZWE,2011,109,60.32848358154297,***,2011,***,2011,***,2011,***,2011,0.0,2011,3.5,2011,-0.026706289499998093,2011,7.471399784088135,2011,-4.2985358238220215,2011,2.812346935272217,--,1.6932340860366821,2010
745,Afghanistan,4,AFG,2012,147,39.76427459716797,***,2012,***,2012,***,2012,***,2012,3.0,2012,4.0,2012,7.284112930297852,2012,11.373632431030273,2012,4.849390506744385,2012,2.265711545944214,--,1.8642069101333618,2012
746,Angola,24,AGO,2012,137,53.5435676574707,***,2012,***,2012,***,2012,***,2012,0.0,2012,3.0,2012,0.0,2012,6.743949890136719,2012,-4.2985358238220215,2012,2.9776105880737305,--,2.3837757110595703,2012
747,Albania,8,ALB,2012,58,69.8522720336914,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.0,2012,-0.6931471824645996,2012,8.374030113220215,2012,-4.2985358238220215,2012,-2.995732307434082,2009,1.62408447265625,2012
748,United Arab Emirates,784,ARE,2012,20,80.3925552368164,***,2012,***,2012,***,2010,***,2012,0.0,2012,2.0,2012,-0.6931471824645996,2012,4.1779632568359375,2012,-4.2985358238220215,2012,2.1474971771240234,--,-0.2529275715351105,2012
749,Argentina,32,ARG,2012,53,70.50212860107422,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.5,2012,-0.6931471824645996,2012,2.362624406814575,2012,-4.2985358238220215,2012,2.4932055473327637,2012,1.950703501701355,2012
750,Armenia,51,ARM,2012,89,63.85780715942383,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.5,2012,-0.5545177459716797,2012,8.584907531738281,2012,1.4735835790634155,2012,1.8718022108078003,2012,0.7951281666755676,2012
751,Australia,36,AUS,2012,18,81.05531311035156,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.6931471824645996,2012,0.7475922107696533,2012,-4.2985358238220215,2012,1.8245493173599243,2011,0.10394132882356644,2012
752,Austria,40,AUT,2012,10,83.20238494873047,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.5545177459716797,2012,0.3531109392642975,2012,-4.2985358238220215,2012,1.722766637802124,2012,0.02325868234038353,2012
753,Azerbaijan,31,AZE,2012,102,61.17154312133789,***,2012,***,2012,***,2012,***,2012,0.0,2012,3.0,2012,-0.09400071948766708,2012,7.4214186668396,2012,0.3353883624076843,2012,0.0,2007,0.7788539528846741,2012
754,Burundi,108,BDI,2012,133,54.51625442504883,***,2011,***,2011,***,2011,***,2011,0.0,2012,3.5,2012,2.184004306793213,2012,8.888209342956543,2012,-4.2985358238220215,2012,2.8430182933807373,--,1.5410373210906982,2012
755,Belgium,56,BEL,2012,27,78.56905364990234,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.5545177459716797,2012,2.123112916946411,2012,-4.2985358238220215,2012,1.8405495882034302,2012,0.5534206032752991,2012
756,Benin,204,BEN,2012,72,66.04944610595703,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.5,2012,-0.6931471824645996,2012,3.817131519317627,2012,-4.2985358238220215,2012,2.725958824157715,--,1.845055341720581,2012
757,Burkina Faso,854,BFA,2012,52,70.54544830322266,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.5,2012,-0.6931471824645996,2012,4.47734260559082,2012,-4.2985358238220215,2012,2.8113503456115723,--,-0.32776981592178345,2012
758,Bangladesh,50,BGD,2012,67,67.9176254272461,***,2012,***,2012,***,2012,***,2012,0.0,2012,3.5,2012,2.425276041030884,2012,4.181227684020996,2012,-4.2985358238220215,2012,2.1678223609924316,--,0.973031222820282,2012
759,Bulgaria,100,BGR,2012,37,74.32324981689453,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.13862943649291992,2012,5.683145999908447,2012,-4.2985358238220215,2012,1.8870697021484375,2012,0.6637657284736633,2012
760,Bahrain,48,BHR,2012,47,71.22199249267578,***,2012,***,2012,***,2011,***,2011,0.00016732816584408283,--,3.0,2012,-0.13862943649291992,2012,5.405867099761963,2012,-4.2985358238220215,2012,1.974081039428711,2012,-0.6068996787071228,2011
761,Belarus,112,BLR,2012,68,67.7289810180664,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.5,2012,-0.0415278896689415,2012,6.483356952667236,2012,-4.2985358238220215,2012,2.660259485244751,2011,1.2904084920883179,2012
762,Belize,84,BLZ,2012,90,63.583011627197266,***,2007,***,2007,***,2007,***,2007,0.0012147924862802029,--,2.0,2012,-0.6931471824645996,2012,4.752103805541992,2012,-4.2985358238220215,2012,3.1499500274658203,--,3.808765172958374,2012
763,Bolivia,68,BOL,2012,83,64.5801773071289,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.0,2012,-0.6931471824645996,2012,4.100307941436768,2012,-4.2985358238220215,2012,2.9414780139923096,--,2.4927899837493896,2012
764,Brazil,76,BRA,2012,87,64.27684783935547,***,2012,***,2012,***,2012,***,2012,0.0,2012,4.0,2012,-0.5545177459716797,2012,1.670751929283142,2012,-4.2985358238220215,2012,3.1000921726226807,2012,3.277930498123169,2012
765,Botswana,72,BWA,2012,107,60.734535217285156,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.0,2012,-0.6931471824645996,2012,4.086740970611572,2012,-4.2985358238220215,2012,2.900941848754883,--,2.7334487438201904,2010
766,Central African Republic,140,CAF,2012,149,38.122318267822266,***,2011,***,2011,***,2011,***,2011,3.0,2012,4.0,2012,2.7321267127990723,2012,10.480792999267578,2012,2.2763760089874268,2012,2.859945297241211,--,2.6136600971221924,2012
767,Canada,124,CAN,2012,19,80.99610137939453,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.6931471824645996,2012,1.2639622688293457,2012,-4.2985358238220215,2012,1.8245493173599243,2011,0.44663748145103455,2012
768,Switzerland,756,CHE,2012,7,83.92787170410156,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.6931471824645996,2012,0.7541642785072327,2012,-4.2985358238220215,2012,1.2809338569641113,2012,-0.5652533769607544,2012
769,Chile,152,CHL,2012,43,72.98004913330078,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.0,2012,-0.6931471824645996,2012,4.1934494972229,2012,-4.2985358238220215,2012,2.4336133003234863,2012,1.1446728706359863,2012
770,China,156,CHN,2012,61,69.44483184814453,***,2012,***,2012,***,2012,***,2012,1.0,2012,4.0,2012,3.30948543548584,2012,4.964415550231934,2012,-4.2985358238220215,2012,2.583930492401123,--,-0.19710087776184082,2012
771,Ivory Coast,384,CIV,2012,118,58.320289611816406,***,2009,***,2009,***,2009,***,2009,0.0,2012,4.0,2012,1.571689486503601,2012,8.470701217651367,2012,-4.2985358238220215,2012,2.5884182453155518,--,2.520653486251831,2012
772,Cameroon,120,CMR,2012,91,63.56508255004883,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.5,2012,0.541610062122345,2012,6.426222324371338,2012,-4.2985358238220215,2012,2.9583027362823486,--,1.0189199447631836,2012
773,Democratic Republic of Congo,180,COD,2012,148,38.482826232910156,***,2012,***,2012,***,2012,***,2012,5.0,2012,5.0,2012,5.365005970001221,2012,8.888126373291016,2012,1.666247844696045,2012,2.8790884017944336,--,2.6009039878845215,2012
774,Congo,178,COG,2012,117,58.93726348876953,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.5,2012,-0.6931471824645996,2012,7.947132110595703,2012,-4.2985358238220215,2012,2.7018866539001465,--,2.355339765548706,2012
775,Colombia,170,COL,2012,143,44.824432373046875,***,2012,***,2012,***,2012,***,2012,4.0,2012,3.5,2012,4.40519905090332,2012,9.036789894104004,2012,1.5042452812194824,2012,2.624668598175049,2012,3.4246013164520264,2012
776,Comoros,174,COM,2012,77,65.52934265136719,***,2012,***,2012,***,2012,***,2012,0.0833461731672287,--,2.0,2012,-0.6931471824645996,2012,6.427805423736572,2012,-4.2985358238220215,2012,2.713466167449951,--,2.08107852935791,2012
777,Costa Rica,188,CRI,2012,65,68.15797424316406,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.0,2012,-0.6931471824645996,2012,4.246066093444824,2012,-4.2985358238220215,2012,2.6390573978424072,2012,2.13188099861145,2012
778,Cyprus,196,CYP,2012,32,75.57671356201172,***,2012,***,2012,***,2012,***,2012,0.0,2012,2.0,2012,-0.6931471824645996,2012,2.276294708251953,2012,-4.2985358238220215,2012,1.9169225692749023,2012,0.7007213234901428,2012
779,Czech Republic,203,CZE,2012,31,77.08891296386719,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.6931471824645996,2012,4.080538272857666,2012,-4.2985358238220215,2012,1.945910096168518,2012,-0.0028380511794239283,2012
780,Germany,276,DEU,2012,4,84.32667541503906,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.41588830947875977,2012,0.8166713714599609,2012,-4.2985358238220215,2012,1.4586150646209717,2012,-0.36435389518737793,2012
781,Djibouti,262,DJI,2012,66,68.00352478027344,***,2011,***,2011,***,2011,***,2011,0.0,2012,3.0,2012,-0.6931471824645996,2012,6.620382785797119,2012,-4.2985358238220215,2012,2.2559146881103516,--,1.9488693475723267,2012
782,Denmark,208,DNK,2012,6,84.13809967041016,***,2012,***,2012,***,2012,***,2012,0.0,2012,1.0,2012,-0.6931471824645996,2012,0.47596409916877747,2012,-4.2985358238220215,2012,1.0986123085021973,2012,-0.3328266143798828,2012
